Time|Exchange|Symbol|Bid_Price|Bid_Size|Offer_Price|Offer_Size|Quote_Condition|Sequence_Number|National_BBO_Ind|FINRA_BBO_Indicator|FINRA_ADF_MPID_Indicator|Quote_Cancel_Correction|Source_Of_Quote|Best Bid Quote Condition|Best_Bid_Exchange|Best_Bid_Price|Best_Bid_Size|Best_Bid_FINRA_Market_Maker_ID|Best_Offer_Quote_Condition|Best_Offer_Exchange|Best_Offer_Price|Best_Offer_Size|Best_Offer_FINRA_Market_Maker_ID|LULD_Indicator|LULD_NBBO_Indicator|SIP_Generated_Message_Identifier|Participant_Timestamp|FINRA_ADF_Timestamp|Security_Status_Indicator
095942676997399|N|A|117.44|4|117.6|1|R|1463274|G||||C|R|N|117.44|4||R|N|117.6|1|||A||095942676974246|| 
095954252697893|N|A|117.44|3|117.6|1|R|1469148|G||||C|R|N|117.44|3||R|N|117.6|1|||A||095954252663287|| 
095954271998874|N|A|117.44|4|117.6|1|R|1469182|G||||C|R|N|117.44|4||R|N|117.6|1|||A||095954271971098|| 
095954389052516|N|A|117.5|1|117.6|1|R|1469194|G||||C|R|N|117.5|1||R|N|117.6|1|||A||095954389022527|| 
095954389112715|N|A|117.44|4|117.6|1|R|1469195|G||||C|R|N|117.44|4||R|N|117.6|1|||A||095954389082433|| 
095954389739148|N|A|117.44|3|117.6|1|R|1469198|G||||C|R|N|117.44|3||R|N|117.6|1|||A||095954389710412|| 
095954389799299|N|A|117.32|1|117.6|1|R|1469202|U||||C|R|U|117.44|1||R|N|117.6|1|||A||095954389771967|| 
095954390105059|U|A|90.61|3|150|3|R|1469206|U||||C|R|Z|117.44|1||R|N|117.6|1|||A||095954389887975|| 
095954390350619|X|A|110.15|1|117.56|1|R|1469219|U||||C|R|Z|117.44|1||R|X|117.56|1|||A||095954389995157|| 
095954390776617|T|A|117.45|1|117.61|1|R|1469231|U||||C|R|T|117.45|1||R|X|117.56|1|||A||095954390422518|| 
095954391192661|X|A|110.15|1|124|1|R|1469245|U||||C|R|T|117.45|1||R|N|117.6|1|||A||095954390837688|| 
095954401196433|T|A|117.43|1|117.61|1|R|1469247|U||||C|R|Z|117.44|1||R|N|117.6|1|||A||095954400846297|| 
095954554611724|N|A|117.32|1|117.6|2|R|1469270|U||||C|R|Z|117.44|1||R|N|117.6|2|||A||095954554582581|| 
095959559999155|T|A|117.46|1|117.66|1|R|1472503|U||||C|R|T|117.46|1||R|N|117.6|2|||A||095959559649052|| 
095959584893341|T|A|117.47|1|117.66|1|R|1472580|U||||C|R|T|117.47|1||R|N|117.6|2|||A||095959584543748|| 
095959828488425|T|A|117.48|1|117.66|1|R|1472839|U||||C|R|T|117.48|1||R|N|117.6|2|||A||095959828137254|| 
095959830006957|T|A|117.43|1|117.66|1|R|1472842|U||||C|R|Z|117.44|1||R|N|117.6|2|||A||095959829652720|| 
095959830257632|Z|A|117.15|1|117.67|1|R|1472856|U||||C|R|T|117.43|1||R|N|117.6|2|||A||095959830010000|| 
095959830327788|J|A|114.08|1|117.53|1|R|1472861|U||||C|R|T|117.43|1||R|J|117.53|1|||A||095959830086000|| 
095959830382857|J|A|114.08|1|121.17|1|R|1472865|U||||C|R|T|117.43|1||R|N|117.6|2|||A||095959830134000|| 
100000013614213|T|A|117.35|1|117.66|1|R|1473576|U||||C|R|T|117.35|1||R|N|117.6|2|||A||100000013250658|| 
100000014135425|T|A|117.34|1|117.66|1|R|1473598|U||||C|R|T|117.34|1||R|N|117.6|2|||A||100000013776356|| 
100000025091521|X|A|110.15|1|117.51|1|R|1473898|U||||C|R|T|117.34|1||R|X|117.51|1|||A||100000024734521|| 
100000040392926|X|A|110.15|1|117.67|1|R|1474175|U||||C|R|T|117.34|1||R|N|117.6|2|||A||100000040038501|| 
100000065577945|T|A|117.34|1|117.59|1|R|1474426|G||||C|R|T|117.34|1||R|T|117.59|1|||A||100000065228268|| 
100000066855905|T|A|117.34|1|117.56|1|R|1474443|G||||C|R|T|117.34|1||R|T|117.56|1|||A||100000066504927|| 
100000082438099|T|A|117.34|1|117.58|1|R|1474577|G||||C|R|T|117.34|1||R|T|117.58|1|||A||100000082084155|| 
100000083034446|T|A|117.34|1|117.65|1|R|1474582|U||||C|R|T|117.34|1||R|N|117.6|2|||A||100000082682166|| 
100000407702480|N|A|117.32|1|117.6|3|R|1475421|U||||C|R|T|117.34|1||R|N|117.6|3|||A||100000407670681|| 
100003264895178|N|A|117.32|1|117.58|1|R|1479758|U||||C|R|T|117.34|1||R|N|117.58|1|||A||100003264865064|| 
100003739805795|N|A|117.32|1|117.54|1|R|1480094|U||||C|R|T|117.34|1||R|N|117.54|1|||A||100003739778232|| 
100003744587216|N|A|117.32|1|117.53|1|R|1480095|U||||C|R|T|117.34|1||R|N|117.53|1|||A||100003744562615|| 
100031181431800|V|A|0|0|117.53|2|R|1499243|U||||C|R|T|117.34|1||R|V|117.53|2|||A||100031180986791|| 
100039729118196|T|A|117.35|2|117.53|1|R|1505549|U||||C|R|T|117.35|2||R|V|117.53|2|||A||100039728764674|| 
100103509391770|X|A|117.45|1|124|1|R|1521961|U||||C|R|X|117.45|1||R|V|117.53|2|||A||100103509032834|| 
100103509862866|X|A|110.15|1|124|1|R|1521994|U||||C|R|T|117.44|1||R|V|117.53|2|||A||100103509505855|| 
100103509998119|V|A|0|0|117.53|1|R|1521997|U||||C|R|T|117.44|1||R|V|117.53|1|||A||100103509217039|| 
100103510198628|V|A|0|0|117.54|2|R|1521999|U||||C|R|T|117.44|1||R|V|117.54|2|||A||100103509319250|| 
100103510504388|V|A|0|0|117.54|1|R|1522002|U||||C|R|T|117.44|1||R|N|117.54|1|||A||100103509412492|| 
100103519490763|T|A|117.42|1|117.63|1|R|1522040|U||||C|R|T|117.42|1||R|N|117.54|1|||A||100103519140865|| 
100103524923788|T|A|117.35|3|117.63|1|R|1522049|U||||C|R|T|117.35|3||R|N|117.54|1|||A||100103524571193|| 
100103576140688|N|A|117.32|1|117.54|2|R|1522129|U||||C|R|T|117.35|3||R|N|117.54|2|||A||100103576111962|| 
100103713036602|V|A|117.37|1|117.54|1|R|1522163|U||||C|R|V|117.37|1||R|N|117.54|2|||A||100103712575824|| 
100104059907452|K|A|117.38|1|117.92|1|R|1522584|U||||C|R|K|117.38|1||R|N|117.54|2|||A||100104059642000|| 
100105365240382|K|A|117|1|117.92|1|R|1525272|U||||C|R|V|117.38|1||R|N|117.54|2|||A||100105365007000|| 
100105365886858|V|A|0|0|117.54|1|R|1525289|U||||C|R|K|117.37|1||R|N|117.54|2|||A||100105365408781|| 
100105782869656|K|A|117|1|117.92|1|R|1525677|U||||C|R|V|117.37|1||R|N|117.54|2|||A||100105782638000|| 
100105785460846|V|A|0|0|117.54|1|R|1525690|U||||C|R|K|117.36|1||R|N|117.54|2|||A||100105784567424|| 
100108523239162|K|A|117|1|117.92|1|R|1528260|U||||C|R|V|117.36|1||R|N|117.54|2|||A||100108523005000|| 
100108558347803|V|A|0|0|117.54|1|R|1528317|U||||C|R|T|117.35|3||R|N|117.54|2|||A||100108557910205|| 
100113579502616|T|A|117.32|1|117.63|1|R|1531757|U||||C|R|N|117.32|1||R|N|117.54|2|||A||100113579151605|| 
100113589636839|N|A|117.26|1|117.54|2|R|1531773|U||||C|R|T|117.32|1||R|N|117.54|2|||A||100113589605821|| 
100113728757987|T|A|117.29|1|117.63|1|R|1532094|U||||C|R|T|117.29|1||R|N|117.54|2|||A||100113728407480|| 
100116655847155|T|A|117.27|1|117.63|1|R|1535353|U||||C|R|N|117.29|1||R|N|117.54|2|||A||100116655495787|| 
100127094570721|T|A|117.39|2|117.56|1|R|1541574|U||||C|R|T|117.39|2||R|N|117.54|2|||A||100127094219228|| 
100158759161586|T|A|117.39|3|117.56|1|R|1563950|U||||C|R|T|117.39|3||R|N|117.54|2|||A||100158758806949|| 
100201715876367|T|A|117.39|1|117.56|1|R|1566960|U||||C|R|T|117.39|1||R|N|117.54|2|||A||100201715521490|| 
100202112350220|T|A|117.29|2|117.56|1|R|1567213|U||||C|R|T|117.29|2||R|N|117.54|2|||A||100202111994308|| 
100203658366280|N|A|117.33|1|117.54|2|R|1568400|G||||C|R|N|117.33|1||R|N|117.54|2|||A||100203658339777|| 
100207197412286|N|A|117.29|1|117.54|2|R|1572045|U||||C|R|T|117.29|2||R|N|117.54|2|||A||100207197375588|| 
100208569268596|T|A|117.3|1|117.56|1|R|1573319|U||||C|R|T|117.3|1||R|N|117.54|2|||A||100208568917223|| 
100210931412566|T|A|117.36|3|117.56|1|R|1575703|U||||C|R|T|117.36|3||R|N|117.54|2|||A||100210931050174|| 
100213651318291|T|A|117.36|4|117.56|1|R|1577014|U||||C|R|T|117.36|4||R|N|117.54|2|||A||100213650966749|| 
100245539115056|T|A|117.36|1|117.56|1|R|1595940|U||||C|R|T|117.36|1||R|N|117.54|2|||A||100245538762635|| 
100247326861471|N|A|117.29|1|117.54|1|R|1597009|U||||C|R|T|117.36|1||R|V|117.54|1|||A||100247326832842|| 
100247327658409|N|A|117.29|1|117.54|2|R|1597010|U||||C|R|T|117.36|1||R|N|117.54|2|||A||100247327629874|| 
100334591108675|N|A|117.33|1|117.54|1|R|1632683|U||||C|R|T|117.36|1||R|V|117.54|1|||A||100334591062695|| 
100334591539358|V|A|0|0|117.56|1|R|1632711|U||||C|R|T|117.36|1||R|N|117.55|2|||A||100334591106715|| 
100334591689794|T|A|117.36|2|117.55|1|R|1632721|U||||C|R|T|117.36|2||R|N|117.55|2|||A||100334591339706|| 
100334591709760|T|A|117.36|1|117.55|1|R|1632722|U||||C|R|T|117.36|1||R|N|117.55|2|||A||100334591360052|| 
100334591719879|T|A|117.36|2|117.55|1|R|1632723|U||||C|R|T|117.36|2||R|N|117.55|2|||A||100334591364433|| 
100334591719879|N|A|117.33|1|117.55|1|R|1632724|U||||C|R|T|117.36|2||R|T|117.55|1|||A||100334591685293|| 
100334591975384|T|A|117.36|2|117.56|1|R|1632730|U||||C|R|T|117.36|2||R|N|117.55|1|||A||100334591619197|| 
100334591995511|T|A|117.5|1|117.56|1|R|1632731|U||||C|R|T|117.5|1||R|N|117.55|1|||A||100334591644663|| 
100334592075626|N|A|117.33|1|117.6|1|R|1632736|U||||C|R|T|117.5|1||R|V|117.56|1|||A||100334592044332|| 
100334596641521|V|A|0|0|0|0|R|1632780|U||||C|R|T|117.5|1||R|T|117.56|1|||A||100334596209473|| 
100334606399741|T|A|117.36|1|117.56|1|R|1632873|U||||C|R|N|117.36|1||R|T|117.56|1|||A||100334606049905|| 
100334606610445|T|A|117.36|2|117.56|1|R|1632875|G||||C|R|T|117.36|2||R|T|117.56|1|||A||100334606262361|| 
100334606625328|T|A|117.36|3|117.56|1|R|1632876|G||||C|R|T|117.36|3||R|T|117.56|1|||A||100334606273478|| 
100334607677859|N|A|117.36|1|117.55|1|R|1632877|U||||C|R|T|117.36|3||R|N|117.55|1|||A||100334607650493|| 
100335341770579|T|A|117.36|2|117.7|1|R|1633098|U||||C|R|N|117.36|2||R|N|117.55|1|||A||100335341417362|| 
100338929347287|N|A|117.36|1|117.55|1|R|1635202|U||||C|R|T|117.36|2||R|N|117.55|1|||A||100338929318568|| 
100339054299775|P|A|117.38|2|117.78|1|R|1635278|U||||C|R|P|117.38|2||R|N|117.55|1|||A||100339054273655|| 
100339054881102|P|A|117.38|3|117.78|1|R|1635281|U||||C|R|P|117.38|3||R|N|117.55|1|||A||100339054855929|| 
100340302125545|N|A|117.33|1|117.56|1|R|1636407|U||||C|R|P|117.38|3||R|N|117.56|1|||A||100340302097442|| 
100340302401243|P|A|117.38|4|117.78|1|R|1636410|U||||C|R|P|117.38|4||R|N|117.56|1|||A||100340302372837|| 
100340302612299|N|A|117.33|1|117.57|1|R|1636425|U||||C|R|P|117.38|4||R|N|117.57|1|||A||100340302575359|| 
100340302656892|N|A|117.33|1|117.6|1|R|1636431|U||||C|R|P|117.38|4||R|N|117.6|1|||A||100340302625435|| 
100340302807179|P|A|117.38|3|117.78|1|R|1636443|U||||C|R|P|117.38|3||R|N|117.6|1|||A||100340302783648|| 
100340302882369|T|A|117.4|1|117.7|1|R|1636451|U||||C|R|T|117.4|1||R|N|117.6|1|||A||100340302528295|| 
100340303042798|T|A|117.43|1|117.7|1|R|1636462|U||||C|R|T|117.43|1||R|N|117.6|1|||A||100340302689314|| 
100340303328427|T|A|117.4|1|117.7|1|R|1636480|U||||C|R|T|117.4|1||R|N|117.6|1|||A||100340302974190|| 
100340313191970|T|A|117.4|2|117.7|1|R|1636563|U||||C|R|T|117.4|2||R|N|117.6|1|||A||100340312839537|| 
100340315236828|P|A|117.41|1|117.78|1|R|1636568|U||||C|R|P|117.41|1||R|N|117.6|1|||A||100340315205785|| 
100340315457305|P|A|117.38|3|117.82|1|R|1636571|U||||C|R|T|117.4|2||R|N|117.6|1|||A||100340315433925|| 
100340315532489|P|A|117.41|1|117.82|1|R|1636574|U||||C|R|P|117.41|1||R|N|117.6|1|||A||100340315508645|| 
100340315542785|P|A|117.41|2|117.82|1|R|1636575|U||||C|R|P|117.41|2||R|N|117.6|1|||A||100340315519319|| 
100340325636602|P|A|117.41|1|117.82|1|R|1636586|U||||C|R|P|117.41|1||R|N|117.6|1|||A||100340325614240|| 
100340329661116|P|A|117.41|2|117.82|1|R|1636592|U||||C|R|P|117.41|2||R|N|117.6|1|||A||100340329636628|| 
100340521132054|N|A|117.38|1|117.61|2|R|1636728|U||||C|R|P|117.41|2||R|N|117.61|2|||A||100340521094443|| 
100340521232236|N|A|117.38|1|117.61|1|R|1636729|U||||C|R|P|117.41|2||R|N|117.61|1|||A||100340521198346|| 
100340521413057|P|A|117.41|1|117.82|1|R|1636737|U||||C|R|N|117.41|1||R|N|117.61|1|||A||100340521387698|| 
100340521693337|T|A|117.43|1|117.7|1|R|1636755|U||||C|R|T|117.43|1||R|N|117.61|1|||A||100340521339373|| 
100340521728487|T|A|117.45|1|117.7|1|R|1636757|U||||C|R|T|117.45|1||R|N|117.61|1|||A||100340521376743|| 
100340521763541|T|A|117.46|1|117.7|1|R|1636762|U||||C|R|T|117.46|1||R|N|117.61|1|||A||100340521415451|| 
100340521803613|T|A|117.49|1|117.7|1|R|1636766|U||||C|R|T|117.49|1||R|N|117.61|1|||A||100340521450259|| 
100340521868806|T|A|117.5|1|117.7|1|R|1636771|U||||C|R|T|117.5|1||R|N|117.61|1|||A||100340521517604|| 
100340522009177|N|A|117.41|1|117.62|1|R|1636779|U||||C|R|T|117.5|1||R|N|117.62|1|||A||100340521979124|| 
100340522104757|T|A|117.51|1|117.7|1|R|1636785|U||||C|R|T|117.51|1||R|N|117.62|1|||A||100340521755218|| 
100340522345643|T|A|117.51|2|117.7|1|R|1636799|U||||C|R|T|117.51|2||R|N|117.62|1|||A||100340521990073|| 
100340529602238|T|A|117.51|1|117.77|1|R|1636825|U||||C|R|T|117.51|1||R|N|117.62|1|||A||100340529252195|| 
100340532373764|T|A|117.51|2|117.77|1|R|1636833|U||||C|R|T|117.51|2||R|N|117.62|1|||A||100340532021122|| 
100340534929865|N|A|117.41|1|117.63|2|R|1636836|U||||C|R|T|117.51|2||R|N|117.63|2|||A||100340534901126|| 
100340535055655|N|A|117.41|1|117.64|1|R|1636843|U||||C|R|T|117.51|2||R|N|117.64|1|||A||100340535024070|| 
100340535265733|T|A|117.59|1|117.77|1|R|1636853|U||||C|R|T|117.59|1||R|N|117.64|1|||A||100340534913928|| 
